Date,Excel_time,Temp
12/2/2015 08:19:00 EST,42047.34653,25.4
12/2/2015 08:20:00 EST,42047.34722,25.4
12/2/2015 08:21:00 EST,42047.34792,25.6
12/2/2015 08:22:00 EST,42047.34861,25.7
12/2/2015 08:23:00 EST,42047.34931,25.8
12/2/2015 08:24:00 EST,42047.35,26
12/2/2015 08:25:00 EST,42047.35069,26.2
12/2/2015 08:26:00 EST,42047.35139,26.4
12/2/2015 08:27:00 EST,42047.35208,26.6
12/2/2015 08:28:00 EST,42047.35278,26.8
12/2/2015 08:29:00 EST,42047.35347,27
12/2/2015 08:30:00 EST,42047.35417,27.2
12/2/2015 08:31:00 EST,42047.35486,27.4
12/2/2015 08:32:00 EST,42047.35556,27.7
12/2/2015 08:33:00 EST,42047.35625,27.8
12/2/2015 08:34:00 EST,42047.35694,28
12/2/2015 08:35:00 EST,42047.35764,28.2
12/2/2015 08:36:00 EST,42047.35833,28.4
12/2/2015 08:37:00 EST,42047.35903,28.5
12/2/2015 08:38:00 EST,42047.35972,28.7
12/2/2015 08:39:00 EST,42047.36042,28.9
12/2/2015 08:40:00 EST,42047.36111,29
12/2/2015 08:41:00 EST,42047.36181,29.2
12/2/2015 08:42:00 EST,42047.3625,29.3
12/2/2015 08:43:00 EST,42047.36319,29.5
12/2/2015 08:44:00 EST,42047.36389,29.8
12/2/2015 08:45:00 EST,42047.36458,29.8
12/2/2015 08:46:00 EST,42047.36528,30.1
12/2/2015 08:47:00 EST,42047.36597,30.2
12/2/2015 08:48:00 EST,42047.36667,30.4
12/2/2015 08:49:00 EST,42047.36736,30.6
12/2/2015 08:50:00 EST,42047.36806,30.8
12/2/2015 08:51:00 EST,42047.36875,30.9
12/2/2015 08:52:00 EST,42047.36944,31.1
12/2/2015 08:53:00 EST,42047.37014,31.3
12/2/2015 08:54:00 EST,42047.37083,31.5
12/2/2015 08:55:00 EST,42047.37153,31.6
12/2/2015 08:56:00 EST,42047.37222,31.8
12/2/2015 08:57:00 EST,42047.37292,32.1
12/2/2015 08:58:00 EST,42047.37361,32.2
12/2/2015 08:59:00 EST,42047.37431,32.3
12/2/2015 09:00:00 EST,42047.375,32.4
12/2/2015 09:01:00 EST,42047.37569,32.6
12/2/2015 09:02:00 EST,42047.37639,32.8
12/2/2015 09:03:00 EST,42047.37708,32.9
12/2/2015 09:04:00 EST,42047.37778,33
12/2/2015 09:05:00 EST,42047.37847,33.2
12/2/2015 09:06:00 EST,42047.37917,33.4
12/2/2015 09:07:00 EST,42047.37986,33.6
12/2/2015 09:08:00 EST,42047.38056,33.6
12/2/2015 09:09:00 EST,42047.38125,33.7
12/2/2015 09:10:00 EST,42047.38194,33.9
12/2/2015 09:11:00 EST,42047.38264,34.1
12/2/2015 09:12:00 EST,42047.38333,34.2
12/2/2015 09:13:00 EST,42047.38403,34.4
12/2/2015 09:14:00 EST,42047.38472,34.5
12/2/2015 09:15:00 EST,42047.38542,34.7
12/2/2015 09:16:00 EST,42047.38611,34.9
12/2/2015 09:17:00 EST,42047.38681,35
12/2/2015 09:18:00 EST,42047.3875,35.1
12/2/2015 09:19:00 EST,42047.38819,35.3
12/2/2015 09:20:00 EST,42047.38889,35.4
12/2/2015 09:21:00 EST,42047.38958,35.6
12/2/2015 09:22:00 EST,42047.39028,35.8
12/2/2015 09:23:00 EST,42047.39097,35.9
12/2/2015 09:24:00 EST,42047.39167,36.1
12/2/2015 09:25:00 EST,42047.39236,36.2
12/2/2015 09:26:00 EST,42047.39306,36.5
12/2/2015 09:27:00 EST,42047.39375,36.6
12/2/2015 09:28:00 EST,42047.39444,36.7
12/2/2015 09:29:00 EST,42047.39514,36.8
12/2/2015 09:30:00 EST,42047.39583,36.9
12/2/2015 09:31:00 EST,42047.39653,37.1
12/2/2015 09:32:00 EST,42047.39722,37.2
12/2/2015 09:33:00 EST,42047.39792,37.3
12/2/2015 09:34:00 EST,42047.39861,37.4
12/2/2015 09:35:00 EST,42047.39931,37.6
12/2/2015 09:36:00 EST,42047.4,37.7
12/2/2015 09:37:00 EST,42047.40069,37.8
12/2/2015 09:38:00 EST,42047.40139,38
12/2/2015 09:39:00 EST,42047.40208,38.2
12/2/2015 09:40:00 EST,42047.40278,38.2
12/2/2015 09:41:00 EST,42047.40347,38.3
12/2/2015 09:42:00 EST,42047.40417,38.5
12/2/2015 09:43:00 EST,42047.40486,38.6
12/2/2015 09:44:00 EST,42047.40556,38.8
12/2/2015 09:45:00 EST,42047.40625,38.9
12/2/2015 09:46:00 EST,42047.40694,39
12/2/2015 09:47:00 EST,42047.40764,39.1
12/2/2015 09:48:00 EST,42047.40833,39.3
12/2/2015 09:49:00 EST,42047.40903,39.4
12/2/2015 09:50:00 EST,42047.40972,39.5
12/2/2015 09:51:00 EST,42047.41042,39.6
12/2/2015 09:52:00 EST,42047.41111,39.7
12/2/2015 09:53:00 EST,42047.41181,39.9
12/2/2015 09:54:00 EST,42047.4125,40
12/2/2015 09:55:00 EST,42047.41319,40.1
12/2/2015 09:56:00 EST,42047.41389,40.3
12/2/2015 09:57:00 EST,42047.41458,40.3
12/2/2015 09:58:00 EST,42047.41528,40.4
12/2/2015 09:59:00 EST,42047.41597,40.5
12/2/2015 10:00:00 EST,42047.41667,40.6
12/2/2015 10:01:00 EST,42047.41736,40.7
12/2/2015 10:02:00 EST,42047.41806,40.8
12/2/2015 10:03:00 EST,42047.41875,40.9
12/2/2015 10:04:00 EST,42047.41944,41
12/2/2015 10:05:00 EST,42047.42014,41.1
12/2/2015 10:06:00 EST,42047.42083,41.3
12/2/2015 10:07:00 EST,42047.42153,41.3
12/2/2015 10:08:00 EST,42047.42222,41.4
12/2/2015 10:09:00 EST,42047.42292,41.5
12/2/2015 10:10:00 EST,42047.42361,41.8
12/2/2015 10:11:00 EST,42047.42431,41.8
12/2/2015 10:12:00 EST,42047.425,42
12/2/2015 10:13:00 EST,42047.42569,42.1
12/2/2015 10:14:00 EST,42047.42639,42.3
12/2/2015 10:15:00 EST,42047.42708,42.5
12/2/2015 10:16:00 EST,42047.42778,42.6
12/2/2015 10:17:00 EST,42047.42847,42.8
12/2/2015 10:18:00 EST,42047.42917,43
12/2/2015 10:19:00 EST,42047.42986,43.2
12/2/2015 10:20:00 EST,42047.43056,43.4
12/2/2015 10:21:00 EST,42047.43125,43.5
12/2/2015 10:22:00 EST,42047.43194,43.6
12/2/2015 10:23:00 EST,42047.43264,43.9
12/2/2015 10:24:00 EST,42047.43333,43.9
12/2/2015 10:25:00 EST,42047.43403,44
12/2/2015 10:26:00 EST,42047.43472,44.2
12/2/2015 10:27:00 EST,42047.43542,44.4
12/2/2015 10:28:00 EST,42047.43611,44.5
12/2/2015 10:29:00 EST,42047.43681,44.6
12/2/2015 10:30:00 EST,42047.4375,44.7
12/2/2015 10:31:00 EST,42047.43819,44.7
12/2/2015 10:32:00 EST,42047.43889,44.9
12/2/2015 10:33:00 EST,42047.43958,45
12/2/2015 10:34:00 EST,42047.44028,45.1
12/2/2015 10:35:00 EST,42047.44097,45.3
12/2/2015 10:36:00 EST,42047.44167,45.4
12/2/2015 10:37:00 EST,42047.44236,45.4
12/2/2015 10:38:00 EST,42047.44306,45.5
12/2/2015 10:39:00 EST,42047.44375,45.6
12/2/2015 10:40:00 EST,42047.44444,45.6
12/2/2015 10:41:00 EST,42047.44514,45.6
12/2/2015 10:42:00 EST,42047.44583,45.6
12/2/2015 10:43:00 EST,42047.44653,45.5
12/2/2015 10:44:00 EST,42047.44722,45.4
12/2/2015 10:45:00 EST,42047.44792,45.2
12/2/2015 10:46:00 EST,42047.44861,45.1
12/2/2015 10:47:00 EST,42047.44931,45.1
12/2/2015 10:48:00 EST,42047.45,45.1
12/2/2015 10:49:00 EST,42047.45069,45.2
12/2/2015 10:50:00 EST,42047.45139,45.3
12/2/2015 10:51:00 EST,42047.45208,45.4
12/2/2015 10:52:00 EST,42047.45278,45.6
12/2/2015 10:53:00 EST,42047.45347,45.6
12/2/2015 10:54:00 EST,42047.45417,45.6
12/2/2015 10:55:00 EST,42047.45486,45.8
12/2/2015 10:56:00 EST,42047.45556,45.9
12/2/2015 10:57:00 EST,42047.45625,46
12/2/2015 10:58:00 EST,42047.45694,46.2
12/2/2015 10:59:00 EST,42047.45764,46.2
12/2/2015 11:00:00 EST,42047.45833,46.3
12/2/2015 11:01:00 EST,42047.45903,46.5
12/2/2015 11:02:00 EST,42047.45972,46.5
12/2/2015 11:03:00 EST,42047.46042,46.6
12/2/2015 11:04:00 EST,42047.46111,46.7
12/2/2015 11:05:00 EST,42047.46181,46.8
12/2/2015 11:06:00 EST,42047.4625,46.9
12/2/2015 11:07:00 EST,42047.46319,46.9
12/2/2015 11:08:00 EST,42047.46389,47.1
12/2/2015 11:09:00 EST,42047.46458,47.1
12/2/2015 11:10:00 EST,42047.46528,47.2
12/2/2015 11:11:00 EST,42047.46597,47.3
12/2/2015 11:12:00 EST,42047.46667,47.2
12/2/2015 11:13:00 EST,42047.46736,47.3
12/2/2015 11:14:00 EST,42047.46806,47.4
12/2/2015 11:15:00 EST,42047.46875,47.5
12/2/2015 11:16:00 EST,42047.46944,47.5
12/2/2015 11:17:00 EST,42047.47014,47.5
12/2/2015 11:18:00 EST,42047.47083,47.6
12/2/2015 11:19:00 EST,42047.47153,47.7
12/2/2015 11:20:00 EST,42047.47222,47.6
12/2/2015 11:21:00 EST,42047.47292,47.7
12/2/2015 11:22:00 EST,42047.47361,47.8
12/2/2015 11:23:00 EST,42047.47431,47.8
12/2/2015 11:24:00 EST,42047.475,47.9
12/2/2015 11:25:00 EST,42047.47569,48
12/2/2015 11:26:00 EST,42047.47639,48.2
12/2/2015 11:27:00 EST,42047.47708,48.2
12/2/2015 11:28:00 EST,42047.47778,48.3
12/2/2015 11:29:00 EST,42047.47847,48.4
12/2/2015 11:30:00 EST,42047.47917,48.5
12/2/2015 11:31:00 EST,42047.47986,48.6
12/2/2015 11:32:00 EST,42047.48056,48.8
12/2/2015 11:33:00 EST,42047.48125,48.8
12/2/2015 11:34:00 EST,42047.48194,49
12/2/2015 11:35:00 EST,42047.48264,49
12/2/2015 11:36:00 EST,42047.48333,49.1
12/2/2015 11:37:00 EST,42047.48403,49.1
12/2/2015 11:38:00 EST,42047.48472,49.3
12/2/2015 11:39:00 EST,42047.48542,49.4
12/2/2015 11:40:00 EST,42047.48611,49.4
12/2/2015 11:41:00 EST,42047.48681,49.3
12/2/2015 11:42:00 EST,42047.4875,49.3
12/2/2015 11:43:00 EST,42047.48819,49.4
12/2/2015 11:44:00 EST,42047.48889,49.2
12/2/2015 11:45:00 EST,42047.48958,49
12/2/2015 11:46:00 EST,42047.49028,48.8
12/2/2015 11:47:00 EST,42047.49097,48.6
12/2/2015 11:48:00 EST,42047.49167,48.3
12/2/2015 11:49:00 EST,42047.49236,48.1
12/2/2015 11:50:00 EST,42047.49306,47.9
12/2/2015 11:51:00 EST,42047.49375,47.6
12/2/2015 11:52:00 EST,42047.49444,47.3
12/2/2015 11:53:00 EST,42047.49514,47.1
12/2/2015 11:54:00 EST,42047.49583,46.8
12/2/2015 11:55:00 EST,42047.49653,46.7
12/2/2015 11:56:00 EST,42047.49722,46.6
12/2/2015 11:57:00 EST,42047.49792,46.6
12/2/2015 11:58:00 EST,42047.49861,46.4
12/2/2015 11:59:00 EST,42047.49931,46.3
12/2/2015 12:00:00 EST,42047.5,46.2
12/2/2015 12:01:00 EST,42047.50069,46
12/2/2015 12:02:00 EST,42047.50139,45.9
12/2/2015 12:03:00 EST,42047.50208,46
12/2/2015 12:04:00 EST,42047.50278,45.9
12/2/2015 12:05:00 EST,42047.50347,45.8
12/2/2015 12:06:00 EST,42047.50417,45.6
12/2/2015 12:07:00 EST,42047.50486,45.5
12/2/2015 12:08:00 EST,42047.50556,45.5
12/2/2015 12:09:00 EST,42047.50625,45.5
12/2/2015 12:10:00 EST,42047.50694,45.7
12/2/2015 12:11:00 EST,42047.50764,45.9
12/2/2015 12:12:00 EST,42047.50833,46.2
12/2/2015 12:13:00 EST,42047.50903,46.3
12/2/2015 12:14:00 EST,42047.50972,46.5
12/2/2015 12:15:00 EST,42047.51042,46.5
12/2/2015 12:16:00 EST,42047.51111,46.5
12/2/2015 12:17:00 EST,42047.51181,46.4
12/2/2015 12:18:00 EST,42047.5125,46.4
12/2/2015 12:19:00 EST,42047.51319,46.1
12/2/2015 12:20:00 EST,42047.51389,45.9
12/2/2015 12:21:00 EST,42047.51458,45.9
12/2/2015 12:22:00 EST,42047.51528,45.9
12/2/2015 12:23:00 EST,42047.51597,46.1
12/2/2015 12:24:00 EST,42047.51667,46.3
12/2/2015 12:25:00 EST,42047.51736,46.3
12/2/2015 12:26:00 EST,42047.51806,46.4
12/2/2015 12:27:00 EST,42047.51875,46.4
12/2/2015 12:28:00 EST,42047.51944,46.5
12/2/2015 12:29:00 EST,42047.52014,46.6
12/2/2015 12:30:00 EST,42047.52083,46.9
12/2/2015 12:31:00 EST,42047.52153,47.1
12/2/2015 12:32:00 EST,42047.52222,47.3
12/2/2015 12:33:00 EST,42047.52292,47.5
12/2/2015 12:34:00 EST,42047.52361,47.6
12/2/2015 12:35:00 EST,42047.52431,47.8
12/2/2015 12:36:00 EST,42047.525,48
12/2/2015 12:37:00 EST,42047.52569,48.1
12/2/2015 12:38:00 EST,42047.52639,48.4
12/2/2015 12:39:00 EST,42047.52708,48.5
12/2/2015 12:40:00 EST,42047.52778,48.7
12/2/2015 12:41:00 EST,42047.52847,48.9
12/2/2015 12:42:00 EST,42047.52917,49
12/2/2015 12:43:00 EST,42047.52986,49.1
12/2/2015 12:44:00 EST,42047.53056,49.2
12/2/2015 12:45:00 EST,42047.53125,49.3
12/2/2015 12:46:00 EST,42047.53194,49.4
12/2/2015 12:47:00 EST,42047.53264,49.6
12/2/2015 12:48:00 EST,42047.53333,49.9
12/2/2015 12:49:00 EST,42047.53403,50
12/2/2015 12:50:00 EST,42047.53472,50.1
12/2/2015 12:51:00 EST,42047.53542,50.2
12/2/2015 12:52:00 EST,42047.53611,50.3
12/2/2015 12:53:00 EST,42047.53681,50.5
12/2/2015 12:54:00 EST,42047.5375,50.5
12/2/2015 12:55:00 EST,42047.53819,50.7
12/2/2015 12:56:00 EST,42047.53889,50.6
12/2/2015 12:57:00 EST,42047.53958,50.6
12/2/2015 12:58:00 EST,42047.54028,50.3
12/2/2015 12:59:00 EST,42047.54097,50.1
12/2/2015 13:00:00 EST,42047.54167,50
12/2/2015 13:01:00 EST,42047.54236,50.1
12/2/2015 13:02:00 EST,42047.54306,50
12/2/2015 13:03:00 EST,42047.54375,50
12/2/2015 13:04:00 EST,42047.54444,50.1
12/2/2015 13:05:00 EST,42047.54514,50.2
12/2/2015 13:06:00 EST,42047.54583,50.3
12/2/2015 13:07:00 EST,42047.54653,50.4
12/2/2015 13:08:00 EST,42047.54722,50.4
12/2/2015 13:09:00 EST,42047.54792,50.4
12/2/2015 13:10:00 EST,42047.54861,50.5
12/2/2015 13:11:00 EST,42047.54931,50.6
12/2/2015 13:12:00 EST,42047.55,50.6
12/2/2015 13:13:00 EST,42047.55069,50.6
12/2/2015 13:14:00 EST,42047.55139,50.8
12/2/2015 13:15:00 EST,42047.55208,50.9
12/2/2015 13:16:00 EST,42047.55278,51
12/2/2015 13:17:00 EST,42047.55347,51.1
12/2/2015 13:18:00 EST,42047.55417,51.1
12/2/2015 13:19:00 EST,42047.55486,51.2
12/2/2015 13:20:00 EST,42047.55556,51.2
12/2/2015 13:21:00 EST,42047.55625,51.3
12/2/2015 13:22:00 EST,42047.55694,51.4
12/2/2015 13:23:00 EST,42047.55764,51.5
12/2/2015 13:24:00 EST,42047.55833,51.6
12/2/2015 13:25:00 EST,42047.55903,51.7
12/2/2015 13:26:00 EST,42047.55972,51.7
12/2/2015 13:27:00 EST,42047.56042,51.7
12/2/2015 13:28:00 EST,42047.56111,51.8
12/2/2015 13:29:00 EST,42047.56181,51.8
12/2/2015 13:30:00 EST,42047.5625,51.9
12/2/2015 13:31:00 EST,42047.56319,52.1
12/2/2015 13:32:00 EST,42047.56389,52.1
12/2/2015 13:33:00 EST,42047.56458,52.2
12/2/2015 13:34:00 EST,42047.56528,52.3
12/2/2015 13:35:00 EST,42047.56597,52.1
12/2/2015 13:36:00 EST,42047.56667,51.8
12/2/2015 13:37:00 EST,42047.56736,51.5
12/2/2015 13:38:00 EST,42047.56806,51.2
12/2/2015 13:39:00 EST,42047.56875,50.8
12/2/2015 13:40:00 EST,42047.56944,50.5
12/2/2015 13:41:00 EST,42047.57014,50.2
12/2/2015 13:42:00 EST,42047.57083,50
12/2/2015 13:43:00 EST,42047.57153,50
12/2/2015 13:44:00 EST,42047.57222,49.8
12/2/2015 13:45:00 EST,42047.57292,49.6
12/2/2015 13:46:00 EST,42047.57361,49.6
12/2/2015 13:47:00 EST,42047.57431,49.7
12/2/2015 13:48:00 EST,42047.575,49.6
12/2/2015 13:49:00 EST,42047.57569,49.7
12/2/2015 13:50:00 EST,42047.57639,49.9
12/2/2015 13:51:00 EST,42047.57708,50.1
12/2/2015 13:52:00 EST,42047.57778,50.3
12/2/2015 13:53:00 EST,42047.57847,50.3
12/2/2015 13:54:00 EST,42047.57917,50.3
12/2/2015 13:55:00 EST,42047.57986,50.4
12/2/2015 13:56:00 EST,42047.58056,50.3
12/2/2015 13:57:00 EST,42047.58125,50.1
12/2/2015 13:58:00 EST,42047.58194,49.9
12/2/2015 13:59:00 EST,42047.58264,49.8
12/2/2015 14:00:00 EST,42047.58333,49.6
12/2/2015 14:01:00 EST,42047.58403,49.4
12/2/2015 14:02:00 EST,42047.58472,49.3
12/2/2015 14:03:00 EST,42047.58542,49
12/2/2015 14:04:00 EST,42047.58611,48.7
12/2/2015 14:05:00 EST,42047.58681,48.4
12/2/2015 14:06:00 EST,42047.5875,48
12/2/2015 14:07:00 EST,42047.58819,47.7
12/2/2015 14:08:00 EST,42047.58889,47.5
12/2/2015 14:09:00 EST,42047.58958,47.2
12/2/2015 14:10:00 EST,42047.59028,47
12/2/2015 14:11:00 EST,42047.59097,46.6
12/2/2015 14:12:00 EST,42047.59167,46.4
12/2/2015 14:13:00 EST,42047.59236,46.2
12/2/2015 14:14:00 EST,42047.59306,46.2
12/2/2015 14:15:00 EST,42047.59375,46.1
12/2/2015 14:16:00 EST,42047.59444,46.2
12/2/2015 14:17:00 EST,42047.59514,46.3
12/2/2015 14:18:00 EST,42047.59583,46.3
12/2/2015 14:19:00 EST,42047.59653,46.3
12/2/2015 14:20:00 EST,42047.59722,46.1
12/2/2015 14:21:00 EST,42047.59792,46.1
12/2/2015 14:22:00 EST,42047.59861,46.2
12/2/2015 14:23:00 EST,42047.59931,46.2
12/2/2015 14:24:00 EST,42047.6,46.1
12/2/2015 14:25:00 EST,42047.60069,45.8
12/2/2015 14:26:00 EST,42047.60139,45.7
12/2/2015 14:27:00 EST,42047.60208,45.5
12/2/2015 14:28:00 EST,42047.60278,45.1
12/2/2015 14:29:00 EST,42047.60347,44.9
12/2/2015 14:30:00 EST,42047.60417,44.6
12/2/2015 14:31:00 EST,42047.60486,44.3
12/2/2015 14:32:00 EST,42047.60556,44.1
12/2/2015 14:33:00 EST,42047.60625,43.7
12/2/2015 14:34:00 EST,42047.60694,43.5
12/2/2015 14:35:00 EST,42047.60764,43.2
12/2/2015 14:36:00 EST,42047.60833,43
12/2/2015 14:37:00 EST,42047.60903,42.7
12/2/2015 14:38:00 EST,42047.60972,42.6
12/2/2015 14:39:00 EST,42047.61042,42.4
12/2/2015 14:40:00 EST,42047.61111,42.3
12/2/2015 14:41:00 EST,42047.61181,42.2
12/2/2015 14:42:00 EST,42047.6125,42.1
12/2/2015 14:43:00 EST,42047.61319,42.1
12/2/2015 14:44:00 EST,42047.61389,42.1
12/2/2015 14:45:00 EST,42047.61458,42.1
12/2/2015 14:46:00 EST,42047.61528,42
12/2/2015 14:47:00 EST,42047.61597,42
12/2/2015 14:48:00 EST,42047.61667,42
12/2/2015 14:49:00 EST,42047.61736,42.1
12/2/2015 14:50:00 EST,42047.61806,42
12/2/2015 14:51:00 EST,42047.61875,42
12/2/2015 14:52:00 EST,42047.61944,41.9
12/2/2015 14:53:00 EST,42047.62014,41.8
12/2/2015 14:54:00 EST,42047.62083,41.8
12/2/2015 14:55:00 EST,42047.62153,41.6
12/2/2015 14:56:00 EST,42047.62222,41.5
12/2/2015 14:57:00 EST,42047.62292,41.4
12/2/2015 14:58:00 EST,42047.62361,41.3
12/2/2015 14:59:00 EST,42047.62431,41.2
12/2/2015 15:00:00 EST,42047.625,41.1
12/2/2015 15:01:00 EST,42047.62569,41
12/2/2015 15:02:00 EST,42047.62639,40.7
12/2/2015 15:03:00 EST,42047.62708,40.6
12/2/2015 15:04:00 EST,42047.62778,40.4
12/2/2015 15:05:00 EST,42047.62847,40.3
12/2/2015 15:06:00 EST,42047.62917,40.1
12/2/2015 15:07:00 EST,42047.62986,40
12/2/2015 15:08:00 EST,42047.63056,39.9
12/2/2015 15:09:00 EST,42047.63125,39.8
12/2/2015 15:10:00 EST,42047.63194,39.6
12/2/2015 15:11:00 EST,42047.63264,39.5
12/2/2015 15:12:00 EST,42047.63333,39.4
12/2/2015 15:13:00 EST,42047.63403,39.3
12/2/2015 15:14:00 EST,42047.63472,39.2
12/2/2015 15:15:00 EST,42047.63542,39.1
12/2/2015 15:16:00 EST,42047.63611,39
12/2/2015 15:17:00 EST,42047.63681,38.8
12/2/2015 15:18:00 EST,42047.6375,38.7
12/2/2015 15:19:00 EST,42047.63819,38.6
12/2/2015 15:20:00 EST,42047.63889,38.5
12/2/2015 15:21:00 EST,42047.63958,38.3
12/2/2015 15:22:00 EST,42047.64028,38.3
12/2/2015 15:23:00 EST,42047.64097,38.1
12/2/2015 15:24:00 EST,42047.64167,38.1
12/2/2015 15:25:00 EST,42047.64236,38
12/2/2015 15:26:00 EST,42047.64306,37.9
12/2/2015 15:27:00 EST,42047.64375,37.8
12/2/2015 15:28:00 EST,42047.64444,37.7
12/2/2015 15:29:00 EST,42047.64514,37.6
12/2/2015 15:30:00 EST,42047.64583,37.6
12/2/2015 15:31:00 EST,42047.64653,37.6
12/2/2015 15:32:00 EST,42047.64722,37.6
12/2/2015 15:33:00 EST,42047.64792,37.5
12/2/2015 15:34:00 EST,42047.64861,37.4
12/2/2015 15:35:00 EST,42047.64931,37.4
12/2/2015 15:36:00 EST,42047.65,37.4
12/2/2015 15:37:00 EST,42047.65069,37.3
12/2/2015 15:38:00 EST,42047.65139,37.3
12/2/2015 15:39:00 EST,42047.65208,37.3
12/2/2015 15:40:00 EST,42047.65278,37.2
12/2/2015 15:41:00 EST,42047.65347,37.2
12/2/2015 15:42:00 EST,42047.65417,37.2
12/2/2015 15:43:00 EST,42047.65486,37.1
12/2/2015 15:44:00 EST,42047.65556,37.1
12/2/2015 15:45:00 EST,42047.65625,37.1
12/2/2015 15:46:00 EST,42047.65694,37
12/2/2015 15:47:00 EST,42047.65764,37.1
12/2/2015 15:48:00 EST,42047.65833,37.2
12/2/2015 15:49:00 EST,42047.65903,37.3
12/2/2015 15:50:00 EST,42047.65972,37.4
12/2/2015 15:51:00 EST,42047.66042,37.5
12/2/2015 15:52:00 EST,42047.66111,37.6
12/2/2015 15:53:00 EST,42047.66181,37.7
12/2/2015 15:54:00 EST,42047.6625,37.7
12/2/2015 15:55:00 EST,42047.66319,37.8
12/2/2015 15:56:00 EST,42047.66389,37.8
12/2/2015 15:57:00 EST,42047.66458,37.8
12/2/2015 15:58:00 EST,42047.66528,37.8
12/2/2015 15:59:00 EST,42047.66597,37.7
12/2/2015 16:00:00 EST,42047.66667,37.8
12/2/2015 16:01:00 EST,42047.66736,37.8
12/2/2015 16:02:00 EST,42047.66806,37.7
12/2/2015 16:03:00 EST,42047.66875,37.7
12/2/2015 16:04:00 EST,42047.66944,37.7
12/2/2015 16:05:00 EST,42047.67014,37.7
12/2/2015 16:06:00 EST,42047.67083,37.9
12/2/2015 16:07:00 EST,42047.67153,37.9
12/2/2015 16:08:00 EST,42047.67222,38.1
12/2/2015 16:09:00 EST,42047.67292,38.2
12/2/2015 16:10:00 EST,42047.67361,38.2
12/2/2015 16:11:00 EST,42047.67431,38.5
12/2/2015 16:12:00 EST,42047.675,38.5
12/2/2015 16:13:00 EST,42047.67569,38.6
12/2/2015 16:14:00 EST,42047.67639,38.8
12/2/2015 16:15:00 EST,42047.67708,38.8
12/2/2015 16:16:00 EST,42047.67778,38.8
12/2/2015 16:17:00 EST,42047.67847,38.8
12/2/2015 16:18:00 EST,42047.67917,38.8
12/2/2015 16:19:00 EST,42047.67986,38.8
12/2/2015 16:20:00 EST,42047.68056,38.8
12/2/2015 16:21:00 EST,42047.68125,38.8
12/2/2015 16:22:00 EST,42047.68194,38.8
12/2/2015 16:23:00 EST,42047.68264,38.7
12/2/2015 16:24:00 EST,42047.68333,38.6
12/2/2015 16:25:00 EST,42047.68403,38.4
12/2/2015 16:26:00 EST,42047.68472,38.3
12/2/2015 16:27:00 EST,42047.68542,38.2
12/2/2015 16:28:00 EST,42047.68611,38.1
12/2/2015 16:29:00 EST,42047.68681,38.1
12/2/2015 16:30:00 EST,42047.6875,38.1
12/2/2015 16:31:00 EST,42047.68819,38.2
12/2/2015 16:32:00 EST,42047.68889,38.2
12/2/2015 16:33:00 EST,42047.68958,38.3
12/2/2015 16:34:00 EST,42047.69028,38.2
12/2/2015 16:35:00 EST,42047.69097,38.1
12/2/2015 16:36:00 EST,42047.69167,38
12/2/2015 16:37:00 EST,42047.69236,37.8
12/2/2015 16:38:00 EST,42047.69306,37.7
12/2/2015 16:39:00 EST,42047.69375,37.6
